docID,text
FDA-2021-N-1088-32633,"This is beyond evil!!!  You are subjecting innocent children with virtually zero risk to an unproven, controversial gene altering agent for what purpose?  "
FDA-2021-N-1088-15042,No child should be injected an EUA vaccine. No long term studies have been done. Focus on early and effective treatment.
FDA-2021-N-1088-87068,"This should in NO WAY be given to children until it’s been tested for LONG TERM repercussions!!! As in 10+ years, showing no risk of reproductive issues in the future!!"
FDA-2021-N-1088-104071,Mask mandates are a violation of our constitutional rights here in America. 
FDA-2021-N-1088-43970,Long term effects are not known. Why vaccinate kids when kids aren’t even at risk for severe disease? And it’s already been proven that vaccines don’t stop the transmission. Let parents make their own decisions and don’t force any mandates. We’re losing what makes America so great!! #freedom 
FDA-2021-N-1088-11444,This message is to let you know that I do not want my children vaccinated with the Covid 19 vaccine.
FDA-2021-N-1088-6942,"Please do not mandate this on our children, this is not what the people want. "
FDA-2021-N-1088-3837,"Please DO NOT AUTHORIZE or MANDATE COVID vaccination for Children.  We do not have enough long term data to determine if that would be safe.  The risk/benefit is still unknown, but it looks now like the risk from Covid does not outweigh the risk from the vaccine. "
FDA-2021-N-1088-62949,Vaccinating children is absolute child abuse.Children have their own natural immunity. They do not need a foreign vaccine. Stop this madness now!
FDA-2021-N-1088-33744,The federal government doesn’t tell parents what is best for there kids!!STOP!!!
FDA-2021-N-1088-58891,"
Read this:https://www.geertvandenbossche.org/post/the-unforgivable-sin
"
FDA-2021-N-1088-3024,Our constitution protects us from these mandates and absolutely no mandate for children as well as anyone else! It is not right to have to choose between your health or a financial job. Long-term side-effects are unknown and will continue to be for possibly yearschildren are low risk from covidnatural immunity offers excellent protectionearly treatment therapeutics are effective and underutilized
FDA-2021-N-1088-20136,This is absolutely unacceptable.  Do not make an EU mandate to infect our children with this toxic poison. Do not ever subject our children to experimental bio weapons!
FDA-2021-N-1088-18315,"Requesting that the approval and mandate for our children to be vaccinated with an unproven, unsafe vaccine be stopped immediately.  "
FDA-2021-N-1088-45771,"Do not authorize this injection for children, especially when the COVID death rate for children under 18 in the US is 0.0007%. There is no emergency amongst our youth.  Also, the youth trials of this vaccine are not even close to being done! This is no ground for such authorization. "
FDA-2021-N-1088-38385,I don't feel that it is right to force people to get a vaccine if it's not wanted. Not everyone believes in getting certain vaccines. I will not get the vaccine and I will not let me children get it. You can not force us to give up our freedom. 
FDA-2021-N-1088-38870,There is no excuse to push this non vaccine toxin that is killing people other than to turn citizens into mindless servants. You should be pushing the substances that boost the immune system. Vit D3 vit c zinc quercetin etc
FDA-2021-N-1088-48439,No vaccine mandates for children. Parents are the decision makers for their children. Schools should not be involved. 
FDA-2021-N-1088-47258," stop the approval and mandate for children to be vaccinated with an unproven, unsafe vaccine that is not needed. "
FDA-2021-N-1088-71255,I’m writing today concerned for not only my own children but for all of our children! I will not be forced to give a vaccine to my child that has not been properly vetted. I’m in no way anti-vax but I am anti-mandate. I believe it should be the parents choice in what they put in their child’s bodies. It is not the governments place to tell us how to parent. 
FDA-2021-N-1088-86105,"It is totally wrong to submit young children to these experimental drugs, leave them alone if adults what to be involved fine...leave kids fkn well alone you inconsiderate bastards... karma comes back to all who play a part!!!!"
FDA-2021-N-1088-101331,There are no long term studies so you can not push this Covid Vaccine through for anyone!  Please research the data!  This is not working!
FDA-2021-N-1088-122461,No more mandates! Stay out of where you dont belong.  You dont have that authority over us!!!!!!
FDA-2021-N-1088-63188,0% chance of having a bad case for children. Absolutely no need for a vaccine for them! I don’t know how a vaccine can do better than 0? Don’t waste our money. 
FDA-2021-N-1088-126420,No Covid19 vaccine for children or teens. There is no science but the death rate of vaccine is higher than that of Covid19. Vaccine is child abuse. 
FDA-2021-N-1088-68666,Wheres a child is fifty to one hundred times more likely to die from these mRNA 'vaccines' than SARS-CoV2 (KUNG FLU) approving these for use on children would be yet another CRIME AGAINST HUMANITY.
