docID,text
FDA-2021-N-1088-17853,Absolutely unnecessary to mandate children ages 5-11 to get the vaccine when the death rate in that age group is something like .ooo9%. It's incredibly rare. Leave the children alone!!!!!!!
FDA-2021-N-1088-13499,No to child vaccination.  There is no study on the long term effects for children.  This should not be done. 
FDA-2021-N-1088-126175,Please do not inject children with this vaccine. Please know that their younger bodies can not handle the vaccines and that side effects can be deadly and traumatic for the family.
FDA-2021-N-1088-59374,I am against the mandatory vaccination of children. It is unconstitutional and wrong. A child shouldn’t have a decision like this forced on them 
FDA-2021-N-1088-110951,"Stop damaging and killing children with this unnecessary, dangerous and deliberately democidal vaccine."
FDA-2021-N-1088-8614,Children have over a 99% survival rate for Covid. Why in the world would you risk their health to a bio gene therapy medication that is being shown to have awful side effects in the 12-18 year range of child. This would be negligent on our part as parents to allow our children to be a part of this massive failed experiment. 
FDA-2021-N-1088-66721,Do not mandate these. Do not suggest boosters. Do not force anyone to be vaccinated if they don’t want to especially children who have virtually no risk to the virus.
FDA-2021-N-1088-53049,Not only is this unnecessary it’s unconstitutional!
FDA-2021-N-1088-55983,I vehemently oppose a vaccine mandate for children
FDA-2021-N-1088-47242,I do not believe there should be a mandate for any children…It is up to the parent to decide what is best for their children…
FDA-2021-N-1088-126177,"I firmly oppose Covid vaccine mandates for children. The risks outweigh the rewards. It is immoral to mandate a vaccine for children that has zero long term data, especially when the risk of hospitalization and death is so low. Please do not mandate child vaccinations. You will be met with much resistance and will create a new level of division in our deeply conflicted country. "
FDA-2021-N-1088-77874,Vaccines are not to be experimental on our children.
FDA-2021-N-1088-40157,Please vote to oppose the vaccine mandate as it is statistically not necessary for children 
FDA-2021-N-1088-111749,"There is no scientific reason for shots for young children who have a +99% chance of recovering with out any shots. This IS following the science; it you make a mandate for this group, it is only showing that you want to kill those that are mandated to get it!"
FDA-2021-N-1088-90746,We are opposed to children receiving the jab when this hasn’t been tested enough to see the results in our children.  Please do not pass vaccination for children.  
FDA-2021-N-1088-84695,I am really concerned for the safety of the children. Children have over a 99% chance of recuperating from Covid. The vaccination is still an experimental concoction. Children need us adults to protect them from harm. There’s much more of a chance of them being harmed by the vaccine than if they got Covid. 
FDA-2021-N-1088-1304,"DO NOT let anyone give our children the COVID shot!! It is not proven and I personally know people who got very sick and unexplained deaths. We know it is from the shot. They need someone on their side to protect them, PLEASE!"
FDA-2021-N-1088-76124,please do nor approve children to be vaxxed.  you have enough blood ob your hands.  children are less  vulnerable to covid than they are to flu.  and are not even speaders.   
FDA-2021-N-1088-26848,It is far from ok to mandate young children to get this vaccine. We have no clue what long term implications there could be on their young developing bodies. This drug needs time in trial and testing first. 
FDA-2021-N-1088-45499,No vaccine mandates for kids...this is a parents choice and the science does not support it.
FDA-2021-N-1088-28382,I am opposed to vaccine for our children. Science shows that they have little risk regarding covid 19. Still much risk of unknown future effects in their bodies.
FDA-2021-N-1088-103208,Do not endanger our children! No VAX Mandates! We will home school or move out of state. 
FDA-2021-N-1088-123121,There is absolutely no reason to undermine a parents freedom to decide what is best for their child.  Stop bullying the American people.  Give the American people good sound facts and let each person decide for themselves and stop assuming Americans are not able!  The only winners in this debate are the drug companies!
FDA-2021-N-1088-53178,With all the questions about the safety of these experimental shots still unanswered it is unconscionable that they be mandated for anyone. This appears to be only about making money and not about health.
FDA-2021-N-1088-23168,NO MANDETORY COVID-19 VACCINATIONS!!!!!!! CRIMES AGAINST HUMANITY 
FDA-2021-N-1088-103078,"I strongly disagree with a mandate for the COVID-19 vaccine. It violates an individual's right to bodily autonomy and should be a choice, not mandatory. Words become violent when they demand instead of ask. This is a violent policy that will cause more harm than good. Leave people the right to control what goes into their and their children's bodies, it is not for you to decide. "
FDA-2021-N-1088-39530,The risk benefit vaccine question is clear. !  Kids have almost  zero risk of serious injury from COVID 19 !!!  However the same can not be said for their risk of injury from the vaccines.  There is no science to support this vaccination for children  please do not endanger our children.
FDA-2021-N-1088-87776,Do not make this mandatory for children. They are the healthiest ones and the least at risk for Covid. This is an overstep and our medical freedom of choice for OUR children needs to be kept intact. The risks here do NOT outweigh the rewards at all!!
FDA-2021-N-1088-74578,Our children DO NOT need this vaccine. You have no idea on the side effects of it either. Protect our children. Natural immunity is 100 times better. 
FDA-2021-N-1088-43354,Every study to date shows that under the age of 20 risks are almost zero. Plus an experimental vaccine should not be used on anyone under the age of 18 years old
FDA-2021-N-1088-33945,Still wondering how EUA was granted for an age group with a statistical risk of zero from the virus?  
FDA-2021-N-1088-101223,Absolutely no vaccine mandate for kids 5-12 years old. It is doing more harm than good to kids and they don’t need it!
